timestamp,BTC_USDT_pct_change,BNB_USDT_pct_change,XRP_USDT_pct_change
2024-12-29 06:00:00,,,
2024-12-29 07:00:00,0.09491320285306415,0.45726148062950056,0.4343452816386373
2024-12-29 08:00:00,-0.1560898664497934,0.027925160569663987,-0.5872445031183005
2024-12-29 09:00:00,0.07060307918151931,-0.459240647682857,0.11447934792563341
2024-12-29 10:00:00,-0.023804898997792368,0.018230006590846948,-0.08233087865344713
2024-12-29 11:00:00,-0.14212785980304288,-0.3364926252032996,-0.32501716639963263
2024-12-29 12:00:00,-0.13119712536450168,-0.02391536773396208,-0.23422430421604634
2024-12-29 13:00:00,0.021399696063206797,0.1688547427076026,0.15191271923769012
2024-12-29 14:00:00,-0.32080035226623727,-0.20087937404300593,-0.5791505791506002
2024-12-29 15:00:00,-0.1189448686570782,0.023928832835973246,0.08321775312067903
2024-12-29 16:00:00,-0.6466011618527001,-0.8429377577011343,-0.7437176644493837
2024-12-29 17:00:00,0.04792331758005641,-0.4825295904175242,-0.06515567552473067
2024-12-29 18:00:00,-0.31189522466387176,0.011408687715674937,-0.158338378428724
2024-12-29 19:00:00,-0.04176098748558399,-0.03707400541850259,-0.03265077662203408
2024-12-29 20:00:00,0.2624211259795617,-0.5092434097911602,-0.3266144083613365
2024-12-29 21:00:00,-0.5390025735535153,-0.513283725464897,-1.2171145023874286
2024-12-29 22:00:00,-0.2328053890275017,-0.07205753073253884,-0.9335607999241713
2024-12-29 23:00:00,0.6473161846654918,0.19036905637521695,0.1769911504424737
2024-12-30 00:00:00,-0.16454337719307155,0.45054771055548226,0.54913570814632
2024-12-30 01:00:00,0.3894470804612249,0.32385647139745455,0.9640499596333729
2024-12-30 02:00:00,-0.044716026091762284,-0.318525924867874,-0.22107243650045794
2024-12-30 03:00:00,-0.19562029897639555,-0.19774456560677223,-0.9428180832508404
2024-12-30 04:00:00,-0.47208408719723316,0.0,-0.9232379955265824
2024-12-30 05:00:00,0.3229729419707894,0.2598745136326297,-0.8117584898410191
2024-12-30 06:00:00,0.3416913572582114,0.22626378347416765,0.9830508474576449
2024-12-30 07:00:00,-0.18065779501005297,-0.32862776475967026,-0.8248213686280259
2024-12-30 08:00:00,0.12744894600704715,-0.11754924166405001,0.03868284899184449
2024-12-30 09:00:00,0.04394194165631138,-0.035880360525863964,0.3190101019865388
2024-12-30 10:00:00,-0.1055251040154026,0.129215660938109,-0.31317754757889116
2024-12-30 11:00:00,0.13846409235971358,0.4717454581953273,0.3479942000966796
2024-12-30 12:00:00,-0.18360757530039296,-0.03139717425432176,0.024082458337360002
2024-12-30 13:00:00,-1.1415062651805585,-1.404751027866613,-2.5424953050513066
2024-12-30 14:00:00,-0.859436265571234,0.2533881617050815,-0.7510252482829993
2024-12-30 15:00:00,0.26796833703019995,0.40006354800039556,0.7816000398267464
2024-12-30 16:00:00,-0.01043088906450551,0.07767995857070886,-0.5730092867022307
2024-12-30 17:00:00,1.8586830741440963,1.1959177806525778,3.3386327503974744
2024-12-30 18:00:00,0.8005300490244283,0.5425982216414438,0.6586538461538449
2024-12-30 19:00:00,-0.1765097877558519,0.33482142857141906,0.49672828007831793
2024-12-30 20:00:00,-0.08286639784512717,0.11264273947142467,0.38021006606150376
2024-12-30 21:00:00,-2.3985889156953433,-2.1321781690834096,-2.8549784574593895
2024-12-30 22:00:00,0.7697445588426888,1.2430839979880703,0.6384637878935617
2024-12-30 23:00:00,0.007867672219852295,0.12207239176720286,-0.3002566710252452
2024-12-31 00:00:00,-0.3686199410402158,-0.19280934558240093,-1.3503667362898986
2024-12-31 01:00:00,-0.015608436992964325,-0.11505681818181346,0.26589196907775836
2024-12-31 02:00:00,0.04411721591590645,0.42947140886531177,-0.4419780975298493
2024-12-31 03:00:00,0.0359443252247571,0.10053666756346669,-0.32062348937009766
2024-12-31 04:00:00,-0.06657688138062001,-0.9208962824647782,-0.14350752177354487
2024-12-31 05:00:00,0.16017653167186285,-0.21130480718436484,0.18335893750929255
2024-12-31 06:00:00,0.23750465462468728,0.21890604209293674,0.2967946181242631
2024-12-31 07:00:00,0.04821367005689581,0.09993432886958864,0.29098441507200423
2024-12-31 08:00:00,1.1550951289969191,0.40361686348338033,1.6621588394393871
2024-12-31 09:00:00,0.09634487761431831,0.3679029531669542,0.16446572824457828
2024-12-31 10:00:00,0.09551828748186608,-0.12454357609895661,0.2752692326266404
2024-12-31 11:00:00,0.12643219068340095,-0.2012186481507805,-0.05297630514352614
2024-12-31 12:00:00,0.32596971666305485,0.22718237064804914,0.35175637257263137
2024-12-31 13:00:00,1.1077550895204347,0.8939196463988219,2.0791318544127746
2024-12-31 14:00:00,0.09629958513239778,0.0014041196871650286,0.24930617620773088
2024-12-31 15:00:00,-0.27923528182779433,-0.23027239539457067,-0.1266891891892108
2024-12-31 16:00:00,-0.5697186936653664,0.17310290475118784,-0.39464411557434964
2024-12-31 17:00:00,-0.7879123527091525,-0.9778164908189058,-1.5376633177680232
2024-12-31 18:00:00,-0.2605796329701038,-0.102152292042057,0.004790419161682102
2024-12-31 19:00:00,0.3101974867186108,-0.10225674965559373,0.2011879670434924
2024-12-31 20:00:00,-0.6401826204712413,-0.12510840358833653,0.406348599292472
2024-12-31 21:00:00,0.35872756242676385,0.04128055116652263,-0.0999857163262341
2024-12-31 22:00:00,-0.43753077752767267,-0.24615822424586264,-0.9246020398436583
2024-12-31 23:00:00,0.09323037915542898,0.1754461038127264,0.23090244371752888
2025-01-01 00:00:00,0.8817859280157325,0.9710949736579932,1.295834133230933
